smiles,set,dim1,dim2
C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,chembl,-52.973495,25.292475
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,chembl,-22.796635,11.142533
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,chembl,-43.863182,17.374784
CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1,chembl,-6.245427,39.949467
O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,chembl,-43.39993,-7.08174
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,chembl,-40.27407,24.78835
Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,chembl,-54.526493,25.81145
COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,chembl,-58.395752,10.978717
Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,chembl,-26.122953,-4.2884474
O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,chembl,-54.337128,16.46662
NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,chembl,-33.04865,39.571194
COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,chembl,-40.73565,-24.153555
CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,chembl,-36.10995,5.8158145
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,chembl,-36.06774,46.24374
CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,chembl,-33.44273,43.11558
CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,chembl,-7.9682393,4.9260993
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,chembl,0.030534962,22.815535
O=C(O)CCCCCCCC(=O)O,chembl,-26.130152,28.194523
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,chembl,-47.242558,-4.3945227
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,chembl,-42.035797,14.781178
